date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:26	9048/9048	---M--	200	added ('OK')	font/woff	etag:%2264707970-2358%22	https://inv.wekita.id/wp-content/uploads/useanyfont/4673Vogue.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/4673Vogue.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:26	104524/104524	---M--	200	added ('OK')	font/woff2	etag:%226470797d-1984c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/2407AkayaKanadaka-Regula.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/2407AkayaKanadaka-Regula.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:26	21972/21972	---M--	200	added ('OK')	font/woff2	etag:%2264707985-55d4%22	https://inv.wekita.id/wp-content/uploads/useanyfont/274BebasNeue-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/274BebasNeue-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:26	141228/141228	---M--	200	added ('OK')	font/woff	etag:%226470797e-227ac%22	https://inv.wekita.id/wp-content/uploads/useanyfont/2407AkayaKanadaka-Regula.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/2407AkayaKanadaka-Regula.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:27	30136/30136	---M--	200	added ('OK')	font/woff	etag:%2264707986-75b8%22	https://inv.wekita.id/wp-content/uploads/useanyfont/274BebasNeue-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/274BebasNeue-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:27	22752/22752	---M--	200	added ('OK')	font/woff2	etag:%2264707997-58e0%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7023DeliusSwashCaps-Regu.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7023DeliusSwashCaps-Regu.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:27	122916/122916	---M--	200	added ('OK')	font/woff2	etag:%226470798f-1e024%22	https://inv.wekita.id/wp-content/uploads/useanyfont/4684Chilanka-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/4684Chilanka-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:27	165476/165476	---M--	200	added ('OK')	font/woff	etag:%2264707990-28664%22	https://inv.wekita.id/wp-content/uploads/useanyfont/4684Chilanka-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/4684Chilanka-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:27	30668/30668	---M--	200	added ('OK')	font/woff	etag:%2264707998-77cc%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7023DeliusSwashCaps-Regu.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7023DeliusSwashCaps-Regu.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:28	25912/25912	---M--	200	added ('OK')	font/woff2	etag:%226470799f-6538%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7311HennyPenny-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7311HennyPenny-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
